X0 dyn,X0 lin,X0 diff,X1 dyn,X1 lin,X1 diff,X2 dyn,X2 lin,X2 diff,X3 dyn,X3 lin,X3 diff,X4 dyn,X4 lin,X4 diff,X5 dyn,X5 lin,X5 diff,X6 dyn,X6 lin,X6 diff,X7 dyn,X7 lin,X7 diff,X8 dyn,X8 lin,X8 diff,X9 dyn,X9 lin,X9 diff,X10 dyn,X10 lin,X10 diff,X11 dyn,X11 lin,X11 diff,X12 dyn,X12 lin,X12 diff,X13 dyn,X13 lin,X13 diff,X14 dyn,X14 lin,X14 diff,X15 dyn,X15 lin,X15 diff,
-0.580084,-0.5807,-0.000615776,-0.323432,-0.323477,-4.49121e-05,0.541668,0.543547,0.00187838,-2.22331,-2.23394,-0.0106354,0.13028,0.140289,0.0100085,0.2618,0.291778,0.0299779,-0.284831,-0.28448,0.000351489,-0.00424301,0.107882,0.112125,0.0577949,1.37365,1.31585,0.00863406,0.708354,0.69972,0.0472514,-2.14269,-2.18994,-0.0251836,4.64357,4.66875,-0.00272549,15.4177,15.4204,0.000173636,0.0396035,0.0394298,0.491545,0.491637,9.19402e-05,0.0015454,0.00151369,-3.17162e-05,
-0.580257,-0.580885,-0.000628054,-0.321135,-0.321031,0.000104547,0.54201,0.543809,0.00179917,-2.22141,-2.2262,-0.0047853,0.129265,0.139548,0.0102826,0.261702,0.295423,0.0337206,-0.284819,-0.283629,0.00119001,-0.0042883,0.096861,0.101149,0.0574505,1.35923,1.30178,0.00843671,0.699031,0.690595,0.0475137,-2.12592,-2.17343,-0.0254294,4.48265,4.50808,-0.0024061,15.4023,15.4047,0.000306581,0.221165,0.220859,0.492121,0.492212,9.11057e-05,0.00157468,0.0015454,-2.92811e-05,
-0.58043,-0.581063,-0.00063318,-0.318843,-0.318732,0.000110686,0.542348,0.544154,0.0018059,-2.21951,-2.2243,-0.00479078,0.128251,0.138171,0.00991988,0.261606,0.292368,0.0307617,-0.284807,-0.283619,0.0011875,-0.00426237,0.0969834,0.101246,0.0574102,1.37126,1.31385,0.00836442,0.70218,0.693815,0.0475099,-2.14274,-2.19025,-0.025359,4.47667,4.50203,-0.00245244,15.3847,15.3871,0.00031242,0.236073,0.235761,0.492698,0.49279,9.15825e-05,0.00160334,0.00157467,-2.8664e-05,
-0.580601,-0.581231,-0.000629902,-0.316552,-0.316828,-0.000275493,0.542683,0.543026,0.000343144,-2.21762,-2.2224,-0.00478792,0.12724,0.137527,0.0102867,0.261508,0.292306,0.0307983,-0.284794,-0.284452,0.000342041,-0.0042385,0.0884691,0.0927076,0.0573779,1.38124,1.32386,0.00829182,0.702672,0.69438,0.0475014,-2.15938,-2.20688,-0.0253049,4.37535,4.40065,-0.00248614,15.3922,15.3947,0.000325497,0.321397,0.321072,0.493274,0.493367,9.28342e-05,0.00163189,0.00160333,-2.85604e-05,
-0.580772,-0.581301,-0.000529051,-0.314263,-0.311427,0.00283509,0.543015,0.544931,0.00191599,-2.21572,-2.22638,-0.0106595,0.12623,0.136293,0.0100627,0.261408,0.291534,0.0301259,-0.28478,-0.284438,0.000342429,-0.00421509,0.0889108,0.0931259,0.0573472,1.3939,1.33655,0.00821871,0.706036,0.697818,0.047492,-2.17651,-2.224,-0.0252538,4.3726,4.39785,-0.00251853,15.3736,15.3762,0.000340101,0.333607,0.333267,0.49385,0.493944,9.41157e-05,0.00166037,0.00163188,-2.84833e-05,
-0.580942,-0.581498,-0.000555456,-0.311974,-0.309727,0.00224754,0.543344,0.543782,0.0004372,-2.21382,-2.22449,-0.0106635,0.125223,0.135117,0.00989367,0.261307,0.294984,0.0336774,-0.284766,-0.285289,-0.000522703,-0.00419159,0.0888664,0.093058,0.0573184,1.40725,1.34993,0.00814579,0.709572,0.701426,0.0474811,-2.1958,-2.24328,-0.0252047,4.36292,4.38813,-0.00255112,15.3494,15.3519,0.00035619,0.347883,0.347527,0.494425,0.494521,9.53376e-05,0.00168877,0.00166036,-2.84124e-05,
-0.581111,-0.581656,-0.000544548,-0.309687,-0.306596,0.00309086,0.543671,0.545752,0.00208175,-2.21193,-2.24949,-0.0375643,0.124217,0.133015,0.00879747,0.261205,0.294879,0.0336745,-0.284751,-0.284408,0.00034368,-0.00416781,0.0895214,0.0936892,0.0572913,1.41981,1.36252,0.00807332,0.712631,0.704557,0.0474686,-2.21202,-2.25949,-0.0251572,4.36032,4.38548,-0.00258306,15.3325,15.3351,0.000373659,0.359951,0.359577,0.495,0.495097,9.66191e-05,0.0017171,0.00168877,-2.83375e-05,
-0.581279,-0.581912,-0.000633001,-0.3074,-0.307736,-0.000335306,0.543994,0.544438,0.000443816,-2.21003,-2.22071,-0.0106769,0.123214,0.132697,0.00948357,0.261102,0.291201,0.0300998,-0.284736,-0.285131,-0.000395089,-0.00414352,0.0901829,0.0943264,0.0572642,1.43181,1.37454,0.00800194,0.715618,0.707616,0.0474554,-2.22784,-2.2753,-0.025113,4.35727,4.38239,-0.00261008,15.3164,15.319,0.000392759,0.372101,0.371708,0.495575,0.495672,9.78112e-05,0.00174536,0.0017171,-2.82651e-05,
-0.581446,-0.58208,-0.000634193,-0.305115,-0.306182,-0.00106716,0.544315,0.546239,0.00192392,-2.20814,-2.21882,-0.0106807,0.122212,0.13171,0.00949822,0.260997,0.294667,0.0336699,-0.284719,-0.284409,0.000310123,-0.00411954,0.0878969,0.0920165,0.0572386,1.44479,1.38755,0.00793155,0.717953,0.710022,0.0474397,-2.24745,-2.29489,-0.0250753,4.32613,4.35121,-0.00263411,15.3022,15.3049,0.000414853,0.38261,0.382195,0.496149,0.496248,9.90331e-05,0.00177362,0.00174535,-2.82612e-05,
-0.581612,-0.580757,0.000854611,-0.302831,-0.303154,-0.000323027,0.544632,0.546573,0.00194013,-2.20624,-2.21101,-0.00476336,0.121211,0.130709,0.00949813,0.260892,0.292136,0.0312441,-0.284702,-0.2848,-9.86457e-05,-0.00409714,0.0896465,0.0937436,0.0572494,1.45545,1.3982,0.00787114,0.720326,0.712455,0.0473821,-2.26233,-2.30971,-0.0250651,4.29733,4.3224,-0.00266325,15.1972,15.1998,0.000463586,0.355409,0.354946,0.496722,0.496822,0.000100136,0.00180183,0.00177361,-2.82245e-05,
-0.581777,-0.582414,-0.000636339,-0.300544,-0.30086,-0.00031656,0.544948,0.546905,0.00195652,-2.20435,-2.21503,-0.0106783,0.12021,0.12968,0.00947025,0.260786,0.290893,0.0301067,-0.284682,-0.285081,-0.000399411,-0.00407656,0.0940334,0.09811,0.0573182,1.47435,1.41703,0.0078147,0.72414,0.716325,0.0472908,-2.28553,-2.33282,-0.0250078,4.38557,4.41058,-0.00268645,15.1916,15.1943,0.000480134,0.249912,0.249432,0.497296,0.497397,0.000101209,0.0018299,0.00180183,-2.80765e-05,
-0.581941,-0.582579,-0.00063771,-0.298256,-0.298568,-0.000312239,0.545262,0.547222,0.00196075,-2.20246,-2.20722,-0.00475836,0.119213,0.129019,0.00980537,0.260679,0.291057,0.0303779,-0.284663,-0.285062,-0.000399351,-0.00404119,0.0931509,0.0971921,0.0573171,1.48659,1.42927,0.00776075,0.726692,0.718931,0.0472567,-2.30213,-2.34939,-0.0249262,4.3618,4.38673,-0.00269929,15.1672,15.1699,0.000489086,0.273067,0.272578,0.497869,0.497971,0.000102431,0.00185818,0.00182989,-2.82878e-05,
-0.582104,-0.582742,-0.00063777,-0.295968,-0.293893,0.00207481,0.545573,0.547526,0.00195271,-2.20058,-2.20533,-0.00474787,0.118219,0.127883,0.00966427,0.260572,0.290555,0.029983,-0.284642,-0.2843,0.000342309,-0.00400612,0.0970009,0.101007,0.0573598,1.4973,1.43994,0.00771931,0.72897,0.72125,0.0471719,-2.3149,-2.36207,-0.0248617,4.40743,4.43229,-0.00271228,15.1438,15.1465,0.000513643,0.257336,0.256823,0.498441,0.498545,0.000103503,0.0018868,0.00185817,-2.86286e-05,
-0.582265,-0.583041,-0.000775993,-0.293676,-0.293984,-0.000308216,0.545883,0.546343,0.000459194,-2.1987,-2.20344,-0.00474596,0.117228,0.12688,0.00965201,0.260463,0.290486,0.0300223,-0.284621,-0.284278,0.000343174,-0.00397067,0.0915627,0.0955334,0.0574733,1.5079,1.45043,0.00769044,0.732974,0.725283,0.0470402,-2.33384,-2.38088,-0.0248048,4.29101,4.31581,-0.00273251,15.0688,15.0716,0.00055525,0.450383,0.449828,0.499013,0.499118,0.000104755,0.00191589,0.0018868,-2.90958e-05,
-0.582426,-0.583055,-0.000629544,-0.291381,-0.292429,-0.00104788,0.546192,0.54657,0.000378728,-2.19682,-2.20155,-0.00473452,0.116237,0.125706,0.00946926,0.260355,0.290503,0.0301481,-0.284597,-0.283886,0.000711113,-0.00395509,0.0940131,0.0979682,0.0574936,1.51684,1.45935,0.00762357,0.734842,0.727219,0.0469832,-2.34434,-2.39132,-0.0248235,4.3106,4.33543,-0.00271476,15.0518,15.0545,0.00062046,0.468577,0.467956,0.499585,0.499691,0.000105888,0.00194457,0.00191588,-2.86812e-05,
-0.582585,-0.583227,-0.000641644,-0.289086,-0.286079,0.00300738,0.546497,0.548301,0.00180387,-2.19494,-2.20563,-0.0106852,0.115246,0.124503,0.0092565,0.260248,0.290658,0.0304098,-0.284571,-0.282743,0.00182787,-0.00393249,0.0813796,0.0853121,0.0575083,1.80426,1.74676,0.00756165,0.869964,0.862402,0.0469321,-2.81479,-2.86172,-0.0248092,4.25383,4.27864,-0.00269617,15.0279,15.0306,0.000670184,1.24319,1.24252,0.500157,0.500264,0.000106931,0.00197277,0.00194456,-2.82105e-05,
-0.582744,-0.583306,-0.000562191,-0.286791,-0.283991,0.00279957,0.546801,0.548759,0.00195825,-2.19307,-2.1978,-0.00472522,0.114256,0.124018,0.00976174,0.260141,0.290688,0.0305467,-0.284543,-0.279621,0.00492236,-0.00390733,0.0829798,0.0868871,0.0575214,1.79889,1.74137,0.00750093,0.863855,0.856354,0.0468833,-2.80121,-2.84809,-0.024779,4.24794,4.27271,-0.0026779,15.0305,15.0332,0.000712914,1.2341,1.23338,0.500728,0.500836,0.000108004,0.00200063,0.00197278,-2.78477e-05,
-0.582901,-0.583069,-0.000167131,-0.284495,-0.282288,0.00220698,0.547101,0.549063,0.00196135,-2.1912,-2.20189,-0.0106897,0.113267,0.122617,0.00935014,0.260036,0.290097,0.0300617,-0.284514,-0.277355,0.00715822,-0.00388036,0.0366605,0.0405408,0.0575326,2.6646,2.60707,0.00744184,1.26987,1.26243,0.0468357,-4.22804,-4.27487,-0.0247463,4.04233,4.06707,-0.00265712,15.0157,15.0184,0.000754344,3.64235,3.64159,0.501299,0.501408,0.000109076,0.00202824,0.00200065,-2.75979e-05,
-0.583058,-0.583634,-0.00057584,-0.282198,-0.282629,-0.000430107,0.5474,0.547873,0.000473201,-2.18933,-2.20002,-0.0106924,0.112279,0.121578,0.00929873,0.259931,0.290336,0.0304053,-0.284482,-0.283399,0.00108337,-0.00385204,0.0864888,0.0903409,0.0575417,1.78637,1.72883,0.00738431,0.851103,0.843719,0.0467891,-2.77106,-2.81785,-0.0247146,4.24025,4.26496,-0.00263309,15.0368,15.0395,0.000796286,1.20611,1.20532,0.501869,0.50198,0.000110209,0.00205566,0.00202826,-2.73976e-05,
-0.583213,-0.58386,-0.000646651,-0.279902,-0.277525,0.00237656,0.547696,0.548172,0.000475883,-2.18746,-2.19217,-0.00471187,0.111293,0.121503,0.0102104,0.259827,0.29067,0.0308433,-0.284449,-0.283366,0.00108334,-0.00382279,0.0992527,0.103075,0.057546,1.99527,1.93772,0.00732861,0.937581,0.930253,0.0467445,-3.09151,-3.13825,-0.0246849,4.49816,4.52285,-0.00260458,14.9681,14.9707,0.000839324,1.0019,1.00106,0.50244,0.502551,0.000111282,0.0020829,0.00205567,-2.72233e-05,
-0.583367,-0.584015,-0.000648022,-0.277605,-0.277277,0.000327736,0.54799,0.549966,0.00197589,-2.1856,-2.2225,-0.0369043,0.110308,0.12137,0.0110627,0.259725,0.29026,0.0305353,-0.284415,-0.284524,-0.000109345,-0.00379252,0.120053,0.123846,0.0575469,2.24152,2.18397,0.00727481,1.03905,1.03177,0.0467011,-3.46604,-3.51274,-0.0246575,4.89493,4.91958,-0.00257133,14.9033,14.9059,0.000883687,0.656645,0.655761,0.50301,0.503122,0.000112295,0.00210998,0.00208291,-2.70656e-05,
-0.58352,-0.58417,-0.000649452,-0.275309,-0.274825,0.000483841,0.548282,0.556402,0.00812006,-2.18373,-2.18844,-0.00470376,0.109324,0.119873,0.0105494,0.259624,0.290155,0.0305316,-0.284378,-0.284421,-4.27961e-05,-0.00376095,0.129715,0.133476,0.0575383,2.13587,2.07834,0.00722461,0.985361,0.978137,0.0466615,-3.28426,-3.33092,-0.0246338,4.946,4.97063,-0.00253274,14.9409,14.9435,0.000929679,0.295538,0.294608,0.50358,0.503693,0.000113368,0.00213692,0.00210999,-2.69229e-05,
-0.583673,-0.584323,-0.000649989,-0.273011,-0.272676,0.000334918,0.548572,0.549055,0.000482976,-2.18187,-2.19257,-0.010699,0.108331,0.119381,0.0110503,0.259526,0.290425,0.0308993,-0.284332,-0.285202,-0.000870138,-0.00382119,0.131572,0.135393,0.0577465,2.14685,2.0891,0.00716432,0.986383,0.979219,0.0463536,-3.29643,-3.34278,-0.0253352,4.94408,4.96942,-0.00245397,14.9456,14.948,0.0014163,0.301702,0.300286,0.504149,0.504263,0.00011462,0.00216255,0.00213693,-2.56137e-05,
-0.583827,-0.584476,-0.000648379,-0.270703,-0.26675,0.0039531,0.548859,0.551679,0.00281936,-2.18002,-2.19072,-0.010694,0.10733,0.118145,0.010815,0.259429,0.289791,0.0303618,-0.284282,-0.282087,0.00219488,-0.00376129,0.132987,0.136748,0.0578975,2.53453,2.47663,0.00713554,1.15756,1.15043,0.0462247,-3.91724,-3.96347,-0.0246864,5.10502,5.12971,-0.0024399,14.8526,14.855,0.00100879,0.888769,0.88776,0.504717,0.504834,0.00011611,0.00218607,0.00216256,-2.35029e-05,
-0.583972,-0.58462,-0.00064832,-0.268378,-0.256775,0.0116022,0.549155,0.557632,0.00847685,-2.17819,-2.19488,-0.0166931,0.10638,0.143636,0.0372558,0.259326,0.28648,0.0271538,-0.284257,-0.33151,-0.0472534,-0.00350929,0.935542,0.939051,0.0583388,7.10527,7.04693,0.00736943,2.90049,2.89313,0.0458721,-10.1955,-10.2413,-0.0238858,18.0156,18.0394,-0.00256258,13.0389,13.0415,0.000791469,-23.5805,-23.5813,0.505278,0.505403,0.000125051,0.0022177,0.00218608,-3.16219e-05,
-0.584115,-0.58374,0.000374913,-0.266052,-0.262537,0.00351459,0.549448,0.551378,0.0019297,-2.17635,-2.21174,-0.0353801,0.105416,0.113883,0.00846735,0.259231,0.290084,0.0308524,-0.284219,-0.274134,0.0100845,-0.00356349,0.00136557,0.00492906,0.0582441,3.32721,3.26897,0.00722058,1.5344,1.52717,0.0459045,-5.29355,-5.33946,-0.0242973,3.55002,3.57431,-0.00228491,15.0011,15.0034,0.00105447,6.38961,6.38855,0.505842,0.505964,0.000121832,0.00224953,0.00221772,-3.18105e-05,
-0.584259,-0.584919,-0.000659466,-0.263726,-0.259984,0.00374231,0.549738,0.551749,0.0020113,-2.17452,-2.17918,-0.00465226,0.104451,0.112698,0.00824662,0.259143,0.289173,0.0300294,-0.284175,-0.273304,0.0108705,-0.00342647,0.00520501,0.00863147,0.0582629,3.26365,3.20538,0.00723649,1.50572,1.49849,0.0458916,-5.19278,-5.23867,-0.0234143,3.48662,3.51004,-0.00248769,15.4158,15.4183,0.000873548,6.56627,6.5654,0.506411,0.506529,0.000118136,0.00227723,0.00224955,-2.76775e-05,
-0.584392,-0.585063,-0.000670433,-0.261404,-0.254817,0.00658745,0.550033,0.551956,0.00192297,-2.17269,-2.17734,-0.0046525,0.10353,0.111089,0.00755861,0.259043,0.290318,0.0312755,-0.284143,-0.271452,0.012691,-0.00318793,-0.0192781,-0.0160902,0.0581199,3.19884,3.14072,0.00737217,1.45233,1.44496,0.04595,-5.08768,-5.13363,-0.0229166,3.30499,3.32791,-0.00256286,15.3431,15.3457,0.000739345,6.37044,6.3697,0.506985,0.507099,0.000113606,0.00229306,0.00227724,-1.58115e-05,
-0.58452,-0.585184,-0.000663698,-0.259085,-0.253339,0.00574657,0.55033,0.552318,0.00198793,-2.17085,-2.18155,-0.0106936,0.102615,0.109832,0.00721671,0.258945,0.288172,0.0292268,-0.284112,-0.270616,0.0134955,-0.00310461,-0.0129773,-0.00987267,0.0580801,3.28415,3.22607,0.00737312,1.48876,1.48139,0.0459192,-5.22312,-5.26904,-0.0228427,3.24578,3.26862,-0.00241716,15.4052,15.4076,0.000851835,6.60444,6.60358,0.507561,0.507674,0.000112832,0.00230883,0.00229307,-1.57568e-05,
-0.584645,-0.585247,-0.000601947,-0.256767,-0.253117,0.00364992,0.550626,0.558828,0.0082016,-2.16902,-2.17367,-0.00465298,0.101702,0.109684,0.00798193,0.258853,0.290117,0.0312642,-0.284077,-0.27329,0.010787,-0.00305835,-0.00636618,-0.00330784,0.0580612,3.23656,3.1785,0.00732751,1.45657,1.44924,0.0459085,-5.13966,-5.18556,-0.0228756,3.49657,3.51945,-0.00232479,15.5133,15.5156,0.00087894,6.51003,6.50915,0.508137,0.50825,0.000112891,0.00232532,0.00230885,-1.64718e-05,
-0.584768,-0.585448,-0.000679195,-0.25445,-0.252274,0.00217628,0.550921,0.552841,0.00192028,-2.16719,-2.17183,-0.0046432,0.100788,0.108951,0.00816298,0.258764,0.293104,0.0343403,-0.284039,-0.276717,0.00732291,-0.00301489,0.0276028,0.0306177,0.0580649,2.91437,2.8563,0.00729193,1.31572,1.30842,0.045847,-4.59008,-4.63593,-0.0228699,3.54373,3.5666,-0.00218011,15.7118,15.714,0.00102531,5.42848,5.42746,0.508714,0.508827,0.000113189,0.00234188,0.00232534,-1.65417e-05,
-0.58489,-0.585751,-0.000860631,-0.252134,-0.249517,0.00261714,0.551213,0.553211,0.00199741,-2.16536,-2.19829,-0.0329359,0.099875,0.107203,0.00732849,0.258679,0.289559,0.0308807,-0.283999,-0.271327,0.0126715,-0.00297326,0.011703,0.0146763,0.0580269,3.01864,2.96061,0.0072321,1.35305,1.34582,0.0458657,-4.7802,-4.82607,-0.022878,3.34463,3.36751,-0.00216831,15.6108,15.613,0.000988033,5.94418,5.94319,0.509292,0.509405,0.000113189,0.00235809,0.0023419,-1.61913e-05,
-0.58501,-0.585679,-0.000668406,-0.249822,-0.24624,0.00358185,0.551503,0.553507,0.00200403,-2.16352,-2.19935,-0.03583,0.098961,0.107005,0.00804376,0.258596,0.289938,0.0313414,-0.283955,-0.270961,0.0129938,-0.00294431,0.0171945,0.0201388,0.0578267,2.96842,2.91059,0.00714492,1.32596,1.31882,0.0459821,-4.69701,-4.74299,-0.0229124,3.3559,3.37881,-0.0020484,15.7204,15.7225,0.00118825,5.88213,5.88095,0.50987,0.509983,0.000113249,0.00237327,0.00235811,-1.51624e-05,
-0.585129,-0.585801,-0.000672221,-0.247514,-0.243981,0.00353318,0.551791,0.552206,0.000415325,-2.16169,-2.17241,-0.0107219,0.0980495,0.105664,0.00761497,0.258517,0.289617,0.0311001,-0.283909,-0.274476,0.00943282,-0.00288729,0.0259751,0.0288624,0.0577452,2.90268,2.84493,0.00709861,1.2909,1.2838,0.0460112,-4.58261,-4.62862,-0.0228097,3.39483,3.41763,-0.00203382,15.7366,15.7387,0.00117802,5.63263,5.63145,0.510449,0.510562,0.000112951,0.00238822,0.00237329,-1.49375e-05,
-0.585245,-0.586213,-0.000968456,-0.245208,-0.243241,0.00196742,0.552077,0.554087,0.00201029,-2.15985,-2.17002,-0.0101724,0.0971403,0.106148,0.0090074,0.258441,0.288385,0.0299436,-0.283861,-0.280485,0.00337666,-0.00282974,0.0950068,0.0978365,0.0577101,1.87815,1.82044,0.00706812,0.839367,0.832299,0.0459895,-2.87933,-2.92532,-0.0227623,3.91256,3.93532,-0.00192691,15.4821,15.484,0.00125539,2.01563,2.01438,0.51103,0.511143,0.000112891,0.00240326,0.00238824,-1.50183e-05,
-0.585359,-0.586034,-0.000675082,-0.242908,-0.242351,0.000557095,0.55236,0.554388,0.00202721,-2.15801,-2.16874,-0.0107276,0.0962313,0.104667,0.00843576,0.258369,0.290007,0.0316382,-0.283811,-0.280059,0.00375184,-0.00277536,0.097211,0.0999863,0.0576177,1.86209,1.80447,0.00702616,0.827117,0.820091,0.0460106,-2.85179,-2.8978,-0.0227439,3.97888,4.00162,-0.00180014,15.4975,15.4993,0.00129833,1.98023,1.97893,0.511611,0.511724,0.000112712,0.00241747,0.00240328,-1.41915e-05,
-0.585471,-0.586091,-0.000620186,-0.240609,-0.239013,0.00159629,0.552643,0.553136,0.000493467,-2.15618,-2.19186,-0.0356867,0.0953243,0.104045,0.0087203,0.258299,0.290153,0.0318535,-0.283758,-0.280379,0.00337911,-0.00272134,0.0972927,0.100014,0.0575627,1.85188,1.79432,0.00698494,0.816654,0.809669,0.0460123,-2.83162,-2.87763,-0.022656,4.01188,4.03454,-0.00177357,15.5075,15.5093,0.00132163,1.95525,1.95393,0.512193,0.512306,0.000112712,0.00243158,0.00241749,-1.40951e-05,
-0.58558,-0.586275,-0.00069499,-0.238313,-0.236399,0.00191452,0.552924,0.554945,0.00202173,-2.15434,-2.1893,-0.0349646,0.0944197,0.103038,0.0086185,0.258232,0.289321,0.0310892,-0.283704,-0.280323,0.00338084,-0.00266715,0.101997,0.104664,0.0575112,1.84167,1.78416,0.00694849,0.810262,0.803314,0.0460087,-2.81179,-2.8578,-0.0226322,3.98709,4.00972,-0.001692,15.4953,15.497,0.00138034,1.90292,1.90154,0.512776,0.512889,0.00011313,0.00244583,0.0024316,-1.42322e-05,
-0.585688,-0.586383,-0.000694811,-0.23602,-0.233833,0.0021871,0.553203,0.555093,0.0018906,-2.1525,-2.18532,-0.032825,0.0935165,0.102087,0.00857087,0.258167,0.289254,0.0310871,-0.283647,-0.279888,0.00375918,-0.00261469,0.104286,0.1069,0.0574477,1.83177,1.77432,0.00690837,0.801946,0.795038,0.0460119,-2.79181,-2.83782,-0.0226032,3.98502,4.00762,-0.00162339,15.4889,15.4905,0.00144098,1.86104,1.8596,0.513359,0.513472,0.000113308,0.00246007,0.00244585,-1.42208e-05,
-0.585793,-0.586408,-0.000614405,-0.233729,-0.232534,0.00119449,0.55348,0.555454,0.00197369,-2.15066,-2.18556,-0.0348945,0.0926142,0.1012,0.00858607,0.258106,0.289024,0.0309184,-0.283588,-0.279827,0.00376126,-0.00256424,0.105974,0.108538,0.0573831,1.82156,1.76418,0.00686659,0.792013,0.785147,0.046016,-2.77181,-2.81782,-0.0225835,4.04084,4.06343,-0.00154712,15.4838,15.4854,0.00150613,1.81832,1.81681,0.513942,0.514056,0.000113428,0.0024742,0.00246009,-1.41079e-05,
-0.585897,-0.586525,-0.000628471,-0.23144,-0.229368,0.00207236,0.553756,0.554258,0.000501275,-2.14882,-2.18614,-0.037318,0.0917126,0.100782,0.00906941,0.258047,0.289653,0.0316058,-0.283526,-0.280903,0.0026238,-0.00251491,0.103303,0.105818,0.0573176,1.81167,1.75435,0.00682386,0.779548,0.772724,0.0460204,-2.7528,-2.79883,-0.0225675,4.10949,4.13206,-0.00147008,15.5366,15.5381,0.00157263,1.79907,1.7975,0.514527,0.51464,0.000113606,0.00248816,0.00247422,-1.39433e-05,
-0.585998,-0.586699,-0.000701129,-0.229155,-0.227626,0.00152889,0.554031,0.556012,0.00198102,-2.14699,-2.15884,-0.0118515,0.0908115,0.0996638,0.00885236,0.257992,0.288807,0.0308157,-0.283462,-0.279697,0.00376531,-0.00246725,0.110461,0.112929,0.0572521,1.7961,1.73884,0.0067797,0.774721,0.767941,0.0460248,-2.72347,-2.76949,-0.0225541,3.97556,3.99812,-0.00138937,15.4785,15.4799,0.0016384,1.72652,1.72488,0.515112,0.515225,0.000113726,0.00250187,0.00248818,-1.36849e-05,
-0.586098,-0.581291,0.00480664,-0.226871,-0.227131,-0.00025928,0.554303,0.554809,0.000505507,-2.14515,-2.15591,-0.0107594,0.0899111,0.098911,0.00899993,0.257939,0.289185,0.0312454,-0.283395,-0.282307,0.00108752,-0.00241806,0.124308,0.126726,0.0571854,1.61814,1.56095,0.00673719,0.695718,0.688981,0.0460289,-2.42286,-2.46889,-0.0225375,4.10582,4.12836,-0.00131886,15.3617,15.363,0.00170281,0.964293,0.96259,0.515697,0.515811,0.000113964,0.00251544,0.00250189,-1.35519e-05,
-0.586196,-0.586901,-0.000705302,-0.224592,-0.224846,-0.000254601,0.554574,0.556618,0.00204456,-2.14331,-2.15407,-0.0107648,0.0890108,0.0982339,0.00922304,0.25789,0.288678,0.0307884,-0.283325,-0.281093,0.00223231,-0.00237737,0.125123,0.1275,0.0570196,1.60904,1.55202,0.00667017,0.687126,0.680456,0.046132,-2.40905,-2.45519,-0.022575,4.13436,4.15693,-0.00123614,15.2518,15.253,0.00180352,0.939897,0.938094,0.516284,0.516398,0.000114083,0.00252867,0.00251546,-1.32145e-05,
-0.586291,-0.586984,-0.000693023,-0.222318,-0.22116,0.00115806,0.554842,0.556823,0.0019803,-2.14146,-2.15224,-0.010772,0.0881112,0.0968741,0.00876292,0.257844,0.287924,0.0300798,-0.283253,-0.282164,0.00108859,-0.00232209,0.128139,0.130461,0.0568933,1.6028,1.54591,0.00663093,0.682452,0.675821,0.046172,-2.3911,-2.43727,-0.0225327,4.10445,4.12698,-0.00115185,15.3561,15.3573,0.00184643,0.895467,0.89362,0.516871,0.516985,0.000113666,0.00254119,0.00252869,-1.24956e-05,
-0.586385,-0.587095,-0.000709534,-0.220049,-0.218347,0.00170141,0.555109,0.563458,0.008349,-2.13962,-2.1504,-0.0107775,0.0872126,0.0968037,0.0095911,0.257802,0.289674,0.0318715,-0.283178,-0.281715,0.00146332,-0.00226503,0.130056,0.132321,0.0567992,1.59618,1.53938,0.00659882,0.67651,0.669912,0.0461867,-2.37661,-2.4228,-0.0224807,4.10249,4.12497,-0.00110584,15.3522,15.3534,0.00188716,0.873341,0.871454,0.517459,0.517573,0.000113726,0.0025535,0.00254121,-1.22949e-05,
-0.586477,-0.587187,-0.000710428,-0.217785,-0.217031,0.000753552,0.555375,0.557444,0.00206912,-2.13778,-2.14856,-0.0107841,0.086315,0.0952868,0.0089718,0.257763,0.289729,0.0319664,-0.283101,-0.281638,0.00146312,-0.0022051,0.132681,0.134886,0.0566866,1.58928,1.53259,0.00656773,0.671124,0.664557,0.0462137,-2.36283,-2.40904,-0.0224236,4.1087,4.13112,-0.00103492,15.3541,15.3551,0.00192307,0.86245,0.860527,0.518048,0.518162,0.000113606,0.00256534,0.00255352,-1.18227e-05,
-0.586566,-0.587278,-0.000712812,-0.215524,-0.214679,0.000844911,0.555639,0.558295,0.00265604,-2.13593,-2.14054,-0.0046134,0.0854188,0.0943889,0.0089701,0.257727,0.28895,0.0312234,-0.283021,-0.281939,0.00108275,-0.00215057,0.134424,0.136574,0.0566293,1.58298,1.52635,0.00654359,0.665199,0.658655,0.0461982,-2.34927,-2.39547,-0.0224504,4.10357,4.12602,-0.000878762,15.348,15.3489,0.00202746,0.841859,0.839831,0.518638,0.518752,0.000113726,0.00257723,0.00256536,-1.1865e-05,
-0.586653,-0.587368,-0.000715196,-0.213266,-0.213492,-0.000226215,0.555903,0.557978,0.00207573,-2.13408,-2.1387,-0.00461054,0.0845234,0.0941113,0.00958794,0.257693,0.288644,0.0309507,-0.28294,-0.281477,0.00146285,-0.00209717,0.136217,0.138314,0.0565542,1.57601,1.51945,0.00651164,0.659215,0.652703,0.0461942,-2.33498,-2.38117,-0.0223973,4.10104,4.12344,-0.000831767,15.3424,15.3432,0.00209766,0.814123,0.812025,0.519228,0.519342,0.000114143,0.00258909,0.00257725,-1.18462e-05,
